
$GPYBM,SN10086413,081126.30,+32.031681094,+120.915576935,15.215,269.029,-0.728,0.040,0.743,-0.006,0.745,3545731.991,586487.602,1877.369,2143.768,5,4,22,1,0099,0.730,21,*59

$GPYBM,SN10086413,081126.40,+32.031681126,+120.915577804,15.224,268.557,-0.745,0.038,0.822,-0.091,0.823,3545731.995,586487.684,1877.372,2143.850,5,4,22,1,0099,0.731,21,*53

$GPYBM,SN10086413,081126.50,+32.031681089,+120.915578664,15.216,269.649,-0.664,-0.041,0.808,0.066,0.809,3545731.992,586487.766,1877.368,2143.931,5,4,22,2,0099,0.730,21,*5C

$GPYBM,SN10086413,081126.60,+32.031681048,+120.915579502,15.215,269.427,-0.609,-0.064,0.800,0.031,0.803,3545731.988,586487.845,1877.363,2144.010,5,4,22,2,0099,0.731,21,*57

$GPYBM,SN10086413,081126.70,+32.031681020,+120.915580309,15.218,269.802,-0.730,-0.052,0.758,-0.007,0.760,3545731.986,586487.921,1877.360,2144.086,5,4,22,2,0099,0.730,21,*7B

$GPYBM,SN10086413,081126.80,+32.031680950,+120.915581140,15.216,269.781,-0.656,-0.076,0.776,0.006,0.780,3545731.978,586488.000,1877.353,2144.165,5,4,22,2,0099,0.730,21,*5E

$GPYBM,SN10086413,081126.90,+32.031680972,+120.915581939,15.220,270.344,-0.700,0.022,0.750,-0.043,0.751,3545731.981,586488.075,1877.355,2144.240,5,4,22,2,0099,0.731,21,*54

$GPYBM,SN10086413,081127.00,+32.031680909,+120.915582800,15.211,270.230,-0.550,-0.061,0.815,0.086,0.817,3545731.975,586488.157,1877.348,2144.322,5,4,22,2,0099,0.730,21,*50

$GPYBM,SN10086413,081127.10,+32.031680854,+120.915583638,15.200,270.488,-0.574,-0.058,0.794,0.113,0.796,3545731.970,586488.236,1877.342,2144.401,5,4,22,2,0099,0.730,22,*56

$GPYBM,SN10086413,081127.20,+32.031680744,+120.915584512,15.199,270.655,-0.646,-0.140,0.834,0.049,0.846,3545731.958,586488.318,1877.330,2144.483,5,4,22,2,0099,0.731,22,*5C

$GPYBM,SN10086413,081127.30,+32.031680763,+120.915585300,15.203,271.221,-0.633,0.012,0.740,-0.048,0.741,3545731.961,586488.393,1877.332,2144.558,5,4,22,1,0099,0.730,22,*55

$GPYBM,SN10086413,081127.40,+32.031680620,+120.915586189,15.180,271.779,-0.728,-0.133,0.827,0.170,0.838,3545731.946,586488.477,1877.316,2144.642,5,4,22,1,0099,0.730,22,*5E

$GPYBM,SN10086413,081127.50,+32.031680592,+120.915586973,15.177,273.248,-0.687,-0.036,0.734,0.053,0.735,3545731.943,586488.551,1877.313,2144.716,5,4,22,2,0099,0.730,22,*5C

$GPYBM,SN10086413,081127.60,+32.031680536,+120.915587832,15.180,272.752,-0.642,-0.077,0.819,-0.018,0.823,3545731.938,586488.632,1877.307,2144.797,5,4,22,2,0099,0.730,22,*73

$GPYBM,SN10086413,081127.70,+32.031680490,+120.915588599,15.187,272.142,-0.625,-0.051,0.718,-0.083,0.720,3545731.933,586488.705,1877.302,2144.869,5,4,21,2,0099,0.730,21,*7C

$GPYBM,SN10086413,081127.80,+32.031680373,+120.915589522,15.169,271.963,-0.621,-0.128,0.881,0.146,0.890,3545731.921,586488.792,1877.289,2144.957,5,4,21,2,0099,0.731,21,*57

$GPYBM,SN10086413,081127.90,+32.031680377,+120.915590346,15.174,271.964,-0.680,-0.033,0.792,0.035,0.793,3545731.922,586488.870,1877.289,2145.034,5,4,21,1,0099,0.730,21,*5E

$GPYBM,SN10086413,081128.00,+32.031680291,+120.915591234,15.176,272.773,-0.895,-0.097,0.853,-0.009,0.859,3545731.914,586488.954,1877.280,2145.118,5,4,22,1,0099,0.730,21,*77

$GPYBM,SN10086413,081128.10,+32.031680251,+120.915592031,15.187,273.230,-1.004,-0.046,0.741,-0.131,0.742,3545731.910,586489.029,1877.275,2145.194,5,4,22,1,0099,0.731,21,*74

$GPYBM,SN10086413,081128.20,+32.031680204,+120.915592938,15.170,272.677,-0.918,-0.039,0.858,0.126,0.858,3545731.905,586489.115,1877.270,2145.279,5,4,22,1,0099,0.731,21,*53

$GPYBM,SN10086413,081128.30,+32.031680231,+120.915593753,15.177,272.235,-0.885,0.029,0.765,-0.032,0.766,3545731.909,586489.192,1877.273,2145.356,5,4,22,1,0099,0.730,21,*5D

$GPYBM,SN10086413,081128.40,+32.031680209,+120.915594638,15.176,271.251,-0.899,-0.013,0.845,0.024,0.845,3545731.907,586489.275,1877.271,2145.440,5,4,22,1,0099,0.730,21,*5C

$GPYBM,SN10086413,081128.50,+32.031680268,+120.915595514,15.173,271.028,-0.803,0.082,0.823,0.011,0.827,3545731.914,586489.358,1877.277,2145.523,5,4,22,2,0099,0.730,21,*76

$GPYBM,SN10086413,081128.60,+32.031680307,+120.915596441,15.173,270.968,-0.749,0.049,0.891,0.005,0.892,3545731.919,586489.446,1877.282,2145.610,5,4,22,2,0099,0.730,21,*7B

$GPYBM,SN10086413,081128.70,+32.031680341,+120.915597313,15.162,270.646,-0.771,0.047,0.822,0.125,0.824,3545731.924,586489.528,1877.285,2145.693,5,4,22,2,0099,0.730,21,*72

$GPYBM,SN10086413,081128.80,+32.031680419,+120.915598133,15.174,269.212,-0.625,0.090,0.765,-0.139,0.770,3545731.933,586489.605,1877.294,2145.770,5,4,22,2,0099,0.731,21,*5D

$GPYBM,SN10086413,081128.90,+32.031680429,+120.915599072,15.179,269.047,-0.717,0.006,0.889,-0.055,0.889,3545731.935,586489.694,1877.295,2145.859,5,4,22,2,0099,0.730,21,*5F

$GPYBM,SN10086413,081129.00,+32.031680514,+120.915599953,15.194,268.293,-0.641,0.103,0.832,-0.193,0.839,3545731.945,586489.777,1877.305,2145.942,5,4,22,2,0099,0.731,21,*54

$GPYBM,SN10086413,081129.10,+32.031680577,+120.915600830,15.184,267.624,-0.535,0.067,0.838,0.132,0.840,3545731.953,586489.860,1877.312,2146.025,5,4,22,2,0099,0.731,21,*73

$GPYBM,SN10086413,081129.20,+32.031680628,+120.915601702,15.186,267.197,-0.528,0.067,0.815,0.030,0.818,3545731.959,586489.942,1877.317,2146.107,5,4,22,2,0099,0.731,21,*79

$GPYBM,SN10086413,081129.30,+32.031680706,+120.915602598,15.208,267.277,-0.693,0.064,0.842,-0.194,0.845,3545731.969,586490.027,1877.326,2146.192,5,4,22,1,0099,0.732,21,*58

$GPYBM,SN10086413,081129.40,+32.031680748,+120.915603460,15.208,266.520,-0.583,0.066,0.820,-0.178,0.823,3545731.974,586490.108,1877.331,2146.273,5,4,22,1,0099,0.732,21,*5A

$GPYBM,SN10086413,081129.50,+32.031680753,+120.915604332,15.201,266.068,-0.551,0.012,0.822,-0.019,0.822,3545731.975,586490.191,1877.331,2146.356,5,4,22,2,0099,0.731,21,*58

$GPYBM,SN10086413,081129.60,+32.031680856,+120.915605213,15.204,265.750,-0.653,0.121,0.831,-0.013,0.840,3545731.987,586490.274,1877.343,2146.439,5,4,22,2,0099,0.730,21,*5B

$GPYBM,SN10086413,081129.70,+32.031680986,+120.915606066,15.217,265.132,-0.580,0.157,0.802,-0.122,0.817,3545732.002,586490.354,1877.357,2146.519,5,4,22,2,0099,0.730,21,*5A

$GPYBM,SN10086413,081129.80,+32.031680960,+120.915606962,15.210,265.083,-0.588,-0.037,0.850,0.083,0.851,3545732.000,586490.439,1877.354,2146.604,5,4,22,1,0099,0.731,21,*5C

$GPYBM,SN10086413,081129.90,+32.031681027,+120.915607749,15.201,265.198,-0.630,0.031,0.763,0.105,0.764,3545732.008,586490.513,1877.362,2146.678,5,4,22,1,0099,0.731,22,*75

$GPYBM,SN10086413,081130.00,+32.031681073,+120.915608609,15.205,264.627,-0.753,0.064,0.771,0.019,0.774,3545732.014,586490.594,1877.367,2146.760,5,4,22,1,0099,0.730,22,*7D

$GPYBM,SN10086413,081130.10,+32.031681171,+120.915609470,15.213,264.115,-0.605,0.149,0.783,-0.100,0.797,3545732.026,586490.676,1877.378,2146.841,5,4,22,1,0099,0.731,22,*56

$GPYBM,SN10086413,081130.20,+32.031681241,+120.915610347,15.220,264.091,-0.739,0.124,0.822,-0.132,0.831,3545732.034,586490.758,1877.386,2146.924,5,4,22,1,0099,0.731,22,*5D

$GPYBM,SN10086413,081130.30,+32.031681306,+120.915611235,15.217,264.334,-0.477,0.105,0.841,-0.029,0.847,3545732.042,586490.842,1877.393,2147.008,5,4,22,1,0099,0.730,22,*50

$GPYBM,SN10086413,081130.40,+32.031681367,+120.915612055,15.218,263.433,-0.502,0.084,0.779,-0.021,0.784,3545732.050,586490.920,1877.400,2147.085,5,4,22,1,0099,0.730,22,*56

$GPYBM,SN10086413,081130.50,+32.031681517,+120.915612922,15.222,262.854,-0.544,0.170,0.809,-0.030,0.827,3545732.067,586491.001,1877.416,2147.167,5,4,22,2,0099,0.730,22,*5A

$GPYBM,SN10086413,081130.60,+32.031681646,+120.915613783,15.230,263.802,-0.298,0.168,0.807,-0.095,0.825,3545732.082,586491.083,1877.431,2147.248,5,4,22,2,0099,0.731,22,*5C

$GPYBM,SN10086413,081130.70,+32.031681672,+120.915614618,15.216,262.887,-0.457,0.059,0.786,0.102,0.789,3545732.085,586491.161,1877.433,2147.327,5,4,22,2,0099,0.731,22,*7D

$GPYBM,SN10086413,081130.80,+32.031681844,+120.915615493,15.233,262.484,-0.324,0.155,0.827,-0.101,0.841,3545732.105,586491.244,1877.452,2147.410,5,4,22,1,0099,0.730,22,*55

$GPYBM,SN10086413,081130.90,+32.031681903,+120.915616313,15.232,262.825,-0.374,0.083,0.770,-0.007,0.775,3545732.112,586491.321,1877.459,2147.487,5,4,22,1,0099,0.731,22,*51

$GPYBM,SN10086413,081131.00,+32.031681954,+120.915617175,15.229,262.407,-0.493,0.070,0.811,-0.003,0.814,3545732.119,586491.403,1877.465,2147.569,5,4,22,1,0099,0.731,22,*5A

$GPYBM,SN10086413,081131.10,+32.031682064,+120.915618057,15.230,262.056,-0.560,0.112,0.832,0.014,0.839,3545732.132,586491.486,1877.477,2147.652,5,4,22,1,0099,0.731,22,*75

$GPYBM,SN10086413,081131.20,+32.031682124,+120.915618941,15.222,261.956,-0.454,0.081,0.842,0.066,0.846,3545732.139,586491.569,1877.484,2147.735,5,4,22,1,0099,0.730,22,*75

$GPYBM,SN10086413,081131.30,+32.031682188,+120.915619825,15.229,262.150,-0.631,0.071,0.840,-0.059,0.843,3545732.147,586491.653,1877.491,2147.819,5,4,22,1,0099,0.730,21,*5B

$GPYBM,SN10086413,081131.40,+32.031682277,+120.915620655,15.225,261.934,-0.465,0.103,0.780,0.014,0.787,3545732.157,586491.731,1877.501,2147.897,5,4,22,1,0099,0.730,21,*74

$GPYBM,SN10086413,081131.50,+32.031682381,+120.915621531,15.234,262.255,-0.290,0.119,0.823,-0.101,0.832,3545732.170,586491.814,1877.512,2147.980,5,4,22,2,0099,0.730,21,*51

$GPYBM,SN10086413,081131.60,+32.031682457,+120.915622377,15.239,262.583,-0.521,0.102,0.794,-0.066,0.801,3545732.179,586491.894,1877.521,2148.060,5,4,22,2,0099,0.730,21,*55

$GPYBM,SN10086413,081131.70,+32.031682528,+120.915623209,15.243,262.755,-0.585,0.081,0.785,-0.060,0.789,3545732.187,586491.972,1877.528,2148.139,5,4,22,2,0099,0.731,21,*50

$GPYBM,SN10086413,081131.80,+32.031682672,+120.915624053,15.258,262.241,-0.220,0.156,0.794,-0.145,0.809,3545732.204,586492.052,1877.545,2148.218,5,4,22,2,0099,0.732,21,*59

$GPYBM,SN10086413,081131.90,+32.031682739,+120.915624942,15.261,262.665,-0.271,0.091,0.841,-0.055,0.846,3545732.212,586492.136,1877.552,2148.302,5,4,22,2,0099,0.730,21,*5F

$GPYBM,SN10086413,081132.00,+32.031682875,+120.915625709,15.272,262.386,-0.264,0.161,0.714,-0.112,0.732,3545732.228,586492.208,1877.567,2148.375,5,4,22,2,0099,0.731,21,*53

$GPYBM,SN10086413,081132.10,+32.031682955,+120.915626619,15.267,263.355,-0.403,0.079,0.869,0.083,0.873,3545732.237,586492.294,1877.576,2148.461,5,4,22,2,0099,0.732,21,*77

$GPYBM,SN10086413,081132.20,+32.031683027,+120.915627467,15.271,262.698,-0.416,0.077,0.795,-0.039,0.798,3545732.246,586492.374,1877.584,2148.541,5,4,22,2,0099,0.731,21,*55

$GPYBM,SN10086413,081132.30,+32.031683105,+120.915628307,15.267,262.339,-0.375,0.074,0.808,0.036,0.812,3545732.255,586492.453,1877.593,2148.620,5,4,22,1,0099,0.732,22,*76

$GPYBM,SN10086413,081132.40,+32.031683183,+120.915629169,15.273,262.645,-0.462,0.086,0.806,-0.082,0.810,3545732.265,586492.535,1877.601,2148.702,5,4,22,1,0099,0.732,22,*56

$GPYBM,SN10086413,081132.50,+32.031683300,+120.915630060,15.278,262.371,-0.526,0.139,0.848,-0.050,0.859,3545732.278,586492.619,1877.614,2148.786,5,4,22,2,0099,0.732,22,*51

$GPYBM,SN10086413,081132.60,+32.031683375,+120.915630883,15.279,262.183,-0.422,0.098,0.795,-0.029,0.801,3545732.287,586492.696,1877.623,2148.864,5,4,22,2,0099,0.731,22,*5B

$GPYBM,SN10086413,081132.70,+32.031683439,+120.915631722,15.285,262.773,-0.485,0.058,0.767,-0.031,0.770,3545732.295,586492.776,1877.630,2148.943,5,4,22,2,0099,0.731,22,*5C

$GPYBM,SN10086413,081132.80,+32.031683536,+120.915632545,15.287,262.091,-0.587,0.073,0.748,-0.021,0.752,3545732.306,586492.853,1877.640,2149.021,5,4,22,2,0099,0.731,22,*5A

$GPYBM,SN10086413,081132.90,+32.031683568,+120.915633421,15.266,263.264,-0.613,0.037,0.807,0.194,0.808,3545732.311,586492.936,1877.644,2149.103,5,4,22,2,0099,0.732,22,*7E

$GPYBM,SN10086413,081133.00,+32.031683667,+120.915634306,15.272,263.165,-0.509,0.076,0.840,0.043,0.844,3545732.322,586493.019,1877.655,2149.187,5,4,22,2,0099,0.730,22,*7E

$GPYBM,SN10086413,081133.10,+32.031683708,+120.915635247,15.261,263.505,-0.436,0.042,0.900,0.119,0.901,3545732.328,586493.108,1877.660,2149.276,5,4,22,2,0099,0.732,22,*71

$GPYBM,SN10086413,081133.20,+32.031683817,+120.915636079,15.259,262.063,-0.385,0.099,0.801,0.036,0.807,3545732.340,586493.187,1877.672,2149.354,5,4,22,1,0099,0.731,22,*79

$GPYBM,SN10086413,081133.30,+32.031683900,+120.915636912,15.273,262.406,-0.477,0.083,0.779,-0.109,0.783,3545732.350,586493.265,1877.681,2149.433,5,4,22,1,0099,0.731,22,*52

$GPYBM,SN10086413,081133.40,+32.031683969,+120.915637730,15.278,262.844,-0.611,0.082,0.752,-0.096,0.757,3545732.359,586493.343,1877.689,2149.510,5,4,22,1,0099,0.731,22,*54

$GPYBM,SN10086413,081133.50,+32.031684074,+120.915638579,15.263,263.047,-0.514,0.123,0.795,0.104,0.804,3545732.371,586493.423,1877.700,2149.591,5,4,22,2,0099,0.732,22,*7C

$GPYBM,SN10086413,081133.60,+32.031684173,+120.915639417,15.265,263.441,-0.559,0.110,0.791,0.035,0.799,3545732.383,586493.502,1877.711,2149.670,5,4,22,2,0099,0.732,22,*73

$GPYBM,SN10086413,081133.70,+32.031684180,+120.915640297,15.266,262.475,-0.791,0.012,0.833,0.000,0.833,3545732.384,586493.585,1877.712,2149.753,5,4,22,2,0099,0.730,22,*79

$GPYBM,SN10086413,081133.80,+32.031684309,+120.915641159,15.273,261.942,-0.657,0.108,0.820,-0.063,0.827,3545732.399,586493.666,1877.726,2149.834,5,4,22,2,0099,0.731,22,*5F

$GPYBM,SN10086413,081133.90,+32.031684403,+120.915641918,15.290,261.958,-0.724,0.095,0.714,-0.171,0.720,3545732.410,586493.738,1877.737,2149.906,5,4,22,2,0099,0.731,22,*56

$GPYBM,SN10086413,081134.00,+32.031684482,+120.915642844,15.283,261.734,-0.534,0.136,0.843,-0.041,0.853,3545732.420,586493.825,1877.746,2149.993,5,4,22,2,0099,0.730,22,*58

$GPYBM,SN10086413,081134.10,+32.031684602,+120.915643679,15.273,261.619,-0.590,0.142,0.788,0.082,0.801,3545732.434,586493.904,1877.759,2150.072,5,4,22,1,0099,0.731,22,*76

$GPYBM,SN10086413,081134.20,+32.031684667,+120.915644508,15.278,261.679,-0.309,0.070,0.791,-0.012,0.794,3545732.441,586493.982,1877.766,2150.151,5,4,22,1,0099,0.731,21,*53

$GPYBM,SN10086413,081134.30,+32.031684727,+120.915645402,15.280,261.738,-0.507,0.057,0.839,-0.025,0.841,3545732.449,586494.067,1877.773,2150.235,5,4,22,1,0099,0.730,21,*54

$GPYBM,SN10086413,081134.40,+32.031684865,+120.915646264,15.288,261.650,-0.327,0.142,0.821,-0.084,0.833,3545732.465,586494.148,1877.788,2150.316,5,4,22,1,0099,0.731,21,*59

$GPYBM,SN10086413,081134.50,+32.031684929,+120.915647091,15.278,261.296,-0.497,0.088,0.778,0.080,0.783,3545732.473,586494.226,1877.795,2150.395,5,4,22,2,0099,0.731,21,*74

$GPYBM,SN10086413,081134.60,+32.031684998,+120.915647949,15.291,262.383,-0.482,0.067,0.803,-0.105,0.805,3545732.481,586494.307,1877.803,2150.476,5,4,22,2,0099,0.731,21,*53

$GPYBM,SN10086413,081134.70,+32.031684993,+120.915648844,15.288,262.881,-0.404,-0.008,0.844,0.002,0.844,3545732.481,586494.392,1877.802,2150.560,5,4,22,2,0099,0.731,21,*57

$GPYBM,SN10086413,081134.80,+32.031685066,+120.915649687,15.273,262.686,-0.368,0.077,0.800,0.108,0.804,3545732.490,586494.471,1877.810,2150.640,5,4,22,1,0099,0.730,21,*7A

$GPYBM,SN10086413,081134.90,+32.031685168,+120.915650489,15.282,262.986,-0.407,0.105,0.755,-0.036,0.762,3545732.502,586494.547,1877.822,2150.715,5,4,22,1,0099,0.730,21,*54

$GPYBM,SN10086413,081135.00,+32.031685220,+120.915651322,15.282,262.918,-0.412,0.069,0.775,-0.010,0.778,3545732.508,586494.625,1877.828,2150.794,5,4,22,1,0099,0.731,21,*5E

$GPYBM,SN10086413,081135.10,+32.031685258,+120.915652185,15.283,263.889,-0.803,0.036,0.816,-0.023,0.816,3545732.513,586494.707,1877.832,2150.876,5,4,22,1,0099,0.731,21,*5D

$GPYBM,SN10086413,081135.20,+32.031685338,+120.915652995,15.281,263.012,-0.673,0.080,0.768,0.022,0.772,3545732.523,586494.783,1877.841,2150.952,5,4,22,1,0099,0.731,21,*77

$GPYBM,SN10086413,081135.30,+32.031685371,+120.915653866,15.279,263.149,-0.751,0.046,0.820,0.024,0.821,3545732.527,586494.866,1877.844,2151.034,5,4,22,1,0099,0.732,22,*75

$GPYBM,SN10086413,081135.40,+32.031685394,+120.915654772,15.273,263.713,-0.753,0.029,0.858,0.058,0.858,3545732.530,586494.951,1877.847,2151.120,5,4,22,1,0099,0.731,22,*71

$GPYBM,SN10086413,081135.50,+32.031685502,+120.915655582,15.278,263.318,-0.616,0.107,0.775,-0.033,0.782,3545732.543,586495.028,1877.859,2151.197,5,4,22,2,0099,0.730,22,*57

$GPYBM,SN10086413,081135.60,+32.031685522,+120.915656458,15.274,263.358,-0.714,0.038,0.819,0.017,0.820,3545732.546,586495.110,1877.861,2151.279,5,4,22,2,0099,0.731,22,*7A

$GPYBM,SN10086413,081135.70,+32.031685593,+120.915657274,15.272,262.925,-0.506,0.081,0.760,0.014,0.764,3545732.554,586495.187,1877.869,2151.356,5,4,22,2,0099,0.731,22,*78

$GPYBM,SN10086413,081135.80,+32.031685658,+120.915658129,15.287,263.072,-0.813,0.051,0.814,-0.114,0.816,3545732.562,586495.268,1877.876,2151.437,5,4,22,2,0099,0.730,22,*51

$GPYBM,SN10086413,081135.90,+32.031685763,+120.915658937,15.288,263.281,-0.882,0.126,0.756,-0.036,0.766,3545732.574,586495.344,1877.888,2151.514,5,4,22,2,0099,0.731,22,*5E

$GPYBM,SN10086413,081136.00,+32.031685789,+120.915659838,15.284,263.314,-0.895,0.035,0.856,0.030,0.856,3545732.578,586495.429,1877.891,2151.599,5,4,22,2,0099,0.731,22,*7E

$GPYBM,SN10086413,081136.10,+32.031685897,+120.915660670,15.291,263.000,-1.033,0.107,0.790,-0.039,0.797,3545732.591,586495.508,1877.903,2151.677,5,4,22,1,0099,0.730,22,*5D

$GPYBM,SN10086413,081136.20,+32.031685973,+120.915661515,15.292,263.258,-0.750,0.084,0.801,-0.010,0.806,3545732.600,586495.588,1877.911,2151.757,5,4,22,1,0099,0.730,22,*59

$GPYBM,SN10086413,081136.30,+32.031685998,+120.915662350,15.287,263.427,-0.737,0.034,0.778,0.039,0.779,3545732.603,586495.667,1877.914,2151.836,5,4,22,1,0099,0.730,22,*75

$GPYBM,SN10086413,081136.40,+32.031686073,+120.915663236,15.292,264.123,-0.997,0.065,0.843,-0.019,0.845,3545732.612,586495.750,1877.922,2151.920,5,4,22,1,0099,0.731,22,*50

$GPYBM,SN10086413,081136.50,+32.031686132,+120.915664043,15.299,264.413,-0.801,0.057,0.761,-0.065,0.763,3545732.619,586495.826,1877.929,2151.996,5,4,22,2,0099,0.731,22,*5F

$GPYBM,SN10086413,081136.60,+32.031686143,+120.915664916,15.281,263.592,-0.790,0.016,0.828,0.178,0.828,3545732.621,586495.909,1877.930,2152.078,5,4,22,2,0099,0.731,22,*70

$GPYBM,SN10086413,081136.70,+32.031686186,+120.915665754,15.285,264.169,-0.734,0.028,0.786,0.003,0.786,3545732.627,586495.988,1877.935,2152.157,5,4,22,1,0099,0.732,22,*7A

$GPYBM,SN10086413,081136.80,+32.031686216,+120.915666582,15.284,264.406,-0.917,0.028,0.784,0.019,0.785,3545732.631,586496.066,1877.938,2152.236,5,4,22,1,0099,0.732,22,*79

$GPYBM,SN10086413,081136.90,+32.031686292,+120.915667438,15.276,263.838,-0.872,0.090,0.802,0.040,0.807,3545732.640,586496.147,1877.947,2152.317,5,4,22,1,0099,0.731,22,*7A

$GPYBM,SN10086413,081137.00,+32.031686328,+120.915668280,15.284,264.238,-0.857,0.036,0.798,-0.053,0.798,3545732.645,586496.226,1877.951,2152.396,5,4,22,1,0099,0.731,22,*56

$GPYBM,SN10086413,081137.10,+32.031686388,+120.915669136,15.285,265.042,-0.872,0.069,0.812,-0.009,0.815,3545732.652,586496.307,1877.957,2152.477,5,4,22,1,0099,0.732,22,*51

$GPYBM,SN10086413,081137.20,+32.031686402,+120.915669988,15.283,263.914,-0.837,0.012,0.804,0.000,0.804,3545732.654,586496.388,1877.959,2152.557,5,4,22,1,0099,0.733,22,*73

$GPYBM,SN10086413,081137.30,+32.031686480,+120.915670830,15.288,264.755,-0.855,0.089,0.796,-0.044,0.801,3545732.664,586496.467,1877.968,2152.637,5,4,22,1,0099,0.732,22,*5C

$GPYBM,SN10086413,081137.40,+32.031686547,+120.915671678,15.283,264.886,-0.771,0.081,0.798,0.048,0.802,3545732.672,586496.547,1877.975,2152.717,5,4,22,1,0099,0.732,22,*7E

$GPYBM,SN10086413,081137.50,+32.031686584,+120.915672499,15.276,264.944,-0.854,0.053,0.770,0.064,0.772,3545732.676,586496.625,1877.979,2152.795,5,4,22,2,0099,0.731,22,*79

$GPYBM,SN10086413,081137.60,+32.031686600,+120.915673373,15.277,265.762,-0.875,0.006,0.828,0.007,0.828,3545732.679,586496.707,1877.981,2152.877,5,4,22,2,0099,0.732,22,*70

$GPYBM,SN10086413,081137.70,+32.031686696,+120.915674179,15.289,265.077,-0.764,0.095,0.760,-0.119,0.766,3545732.690,586496.783,1877.992,2152.953,5,4,22,2,0099,0.731,22,*5E

$GPYBM,SN10086413,081137.80,+32.031686740,+120.915675079,15.295,264.539,-0.786,0.061,0.853,-0.098,0.856,3545732.696,586496.868,1877.997,2153.038,5,4,22,2,0099,0.731,22,*58

$GPYBM,SN10086413,081137.90,+32.031686786,+120.915675898,15.292,264.672,-0.811,0.067,0.770,-0.003,0.773,3545732.701,586496.946,1878.002,2153.116,5,4,22,2,0099,0.730,22,*58

$GPYBM,SN10086413,081138.00,+32.031686800,+120.915676726,15.284,264.254,-0.750,0.015,0.783,0.093,0.783,3545732.704,586497.024,1878.003,2153.194,5,4,22,2,0099,0.731,22,*7A

$GPYBM,SN10086413,081138.10,+32.031686901,+120.915677585,15.293,264.556,-0.818,0.097,0.806,-0.051,0.812,3545732.716,586497.105,1878.015,2153.275,5,4,22,2,0099,0.731,22,*57

$GPYBM,SN10086413,081138.20,+32.031687000,+120.915678437,15.294,263.834,-0.634,0.118,0.809,-0.014,0.818,3545732.727,586497.185,1878.026,2153.356,5,4,22,1,0099,0.731,22,*58

$GPYBM,SN10086413,081138.30,+32.031686967,+120.915679267,15.286,264.640,-0.720,-0.030,0.783,0.068,0.784,3545732.724,586497.264,1878.022,2153.434,5,4,22,1,0099,0.731,22,*50

$GPYBM,SN10086413,081138.40,+32.031687064,+120.915680058,15.284,264.916,-0.725,0.091,0.739,0.043,0.745,3545732.736,586497.338,1878.033,2153.509,5,4,22,1,0099,0.731,22,*78

$GPYBM,SN10086413,081138.50,+32.031687064,+120.915680915,15.284,265.234,-0.970,-0.019,0.810,0.006,0.811,3545732.736,586497.419,1878.033,2153.590,5,4,22,2,0099,0.730,22,*5D

$GPYBM,SN10086413,081138.60,+32.031687088,+120.915681755,15.277,264.311,-0.769,0.035,0.795,0.077,0.795,3545732.740,586497.499,1878.035,2153.669,5,4,22,2,0099,0.731,22,*75

$GPYBM,SN10086413,081138.70,+32.031687128,+120.915682526,15.266,264.077,-0.645,0.037,0.723,0.122,0.724,3545732.745,586497.571,1878.040,2153.742,5,4,22,2,0099,0.730,22,*7B

$GPYBM,SN10086413,081138.80,+32.031687189,+120.915683408,15.284,264.746,-0.623,0.073,0.805,-0.131,0.809,3545732.752,586497.655,1878.047,2153.825,5,4,22,2,0099,0.730,21,*57

$GPYBM,SN10086413,081138.90,+32.031687242,+120.915684276,15.279,265.038,-0.862,0.083,0.859,-0.129,0.863,3545732.759,586497.737,1878.052,2153.907,5,4,22,2,0099,0.731,21,*55

$GPYBM,SN10086413,081139.00,+32.031687295,+120.915685149,15.285,264.781,-0.533,0.070,0.879,-0.140,0.882,3545732.765,586497.819,1878.058,2153.990,5,4,22,2,0099,0.730,21,*50

$GPYBM,SN10086413,081139.10,+32.031687331,+120.915685937,15.292,265.177,-0.761,0.044,0.778,-0.112,0.779,3545732.770,586497.893,1878.062,2154.064,5,4,22,2,0099,0.730,21,*5D

$GPYBM,SN10086413,081139.20,+32.031687410,+120.915686752,15.281,264.652,-0.600,0.095,0.768,0.025,0.774,3545732.779,586497.970,1878.071,2154.141,5,4,22,2,0099,0.731,21,*79

$GPYBM,SN10086413,081139.30,+32.031687493,+120.915687524,15.284,264.738,-0.661,0.098,0.719,-0.019,0.725,3545732.789,586498.043,1878.080,2154.214,5,4,22,1,0099,0.731,21,*54

$GPYBM,SN10086413,081139.40,+32.031687499,+120.915688392,15.289,264.796,-0.560,0.027,0.811,-0.047,0.812,3545732.791,586498.125,1878.081,2154.296,5,4,22,1,0099,0.731,21,*56

$GPYBM,SN10086413,081139.50,+32.031687573,+120.915689233,15.293,265.220,-0.624,0.070,0.807,-0.057,0.810,3545732.799,586498.205,1878.089,2154.375,5,4,22,2,0099,0.731,21,*50

$GPYBM,SN10086413,081139.60,+32.031687607,+120.915690087,15.300,264.884,-0.605,0.034,0.822,-0.084,0.823,3545732.804,586498.285,1878.093,2154.456,5,4,22,2,0099,0.731,21,*5C

